status,id,evaluation_id,student_id,school_id,rule_id,alert_type,severity,title,message,risk_score,risk_level,data,acknowledged_by,acknowledged_at,resolved_by,resolved_at,resolution_notes,intervention_id,cooldown_key,created_at,updated_at
acknowledged,144791ef-ca4a-41e6-abc0-01e728e15cfe,c42b1f4d-e49f-4b9d-947c-a0c7b575a5b1,26241fc8-1326-4f27-2a84-eb284a0bd4ba,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,sample_text_4409,threshold_breach,urgent,Intervention overdue for review,sample_text_1956,366.71,at_risk,sample_text_636,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d,2025-05-09T19:48:17.921Z,8a0aa082-f148-423d-fd6f-c28d86c0215a,2026-03-10T02:53:04.408Z,sample_text_62,354a8aed-8ff3-48d7-00fd-76a6427a85cc,sample_text_2817,2025-06-18T13:38:25.496Z,2025-10-06T03:36:44.898Z
new,51c07b56-7ae5-4875-a2b2-8c0081c6437f,bf8a7cf7-4914-4bbe-3ca8-8924072c81f9,f61f2a14-3a64-4170-c4e0-7f394614ec15,baeb778f-0236-4ea0-497b-a0d46e5c6619,sample_text_9140,attendance_drop,critical,3+ consecutive absences,sample_text_3979,282.41,critical,sample_text_9985,02eac898-e03e-4ede-7167-c2b3f40e7d1a,,b68d9d85-277a-4f14-1564-cbb9598388f9,,,1797da59-3197-4d22-4628-5686cdfac972,sample_text_5315,2026-03-10T17:12:57.930Z,2026-01-10T02:38:22.733Z
resolved,bfcb87dd-0ab1-4e1f-bc6d-7988729bb80c,e8209cba-407d-4f0b-c39b-dc52db380469,44e91cce-ea65-438a-461a-9f0cf86acc81,921679af-a07e-442d-b254-00f81e5f665d,sample_text_4614,threshold_breach,warning,New student identified as at-risk,sample_text_4673,271.53,critical,sample_text_6142,b3ab5a31-3db7-455f-604b-d752ad0d37c7,2026-02-14T12:02:23.097Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd,2025-11-22T17:45:21.001Z,sample_text_2003,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,sample_text_375,2025-11-18T21:09:55.988Z,2025-05-16T14:57:50.532Z
in_review,377f5800-fba6-49e8-20bf-d01f8a1a7e99,b6c16064-b6ee-4429-9b33-08fdb973ae3e,c679812d-8719-424c-f810-c17bf20e8d10,0898bc8a-8083-4b0c-faf9-0f5d0224e73e,sample_text_7571,threshold_breach,urgent,Rapid decline in math performance,sample_text_6386,697.41,critical,sample_text_2951,52f0edcc-bfb7-4f33-ad2e-fd54c484c769,2025-07-16T09:45:19.236Z,cb8fa579-1a0f-4b56-d0df-17115e069361,2025-05-21T02:07:45.599Z,sample_text_6887,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,sample_text_8882,2025-07-26T03:15:33.080Z,2025-11-06T05:03:38.255Z
new,a5f80315-ec36-4fa6-e5ae-a3646168d6f1,93dc1cbd-a159-48a9-6add-8d7996439f71,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,521d1584-627e-495f-893e-82a12f5344be,sample_text_2207,trend_warning,info,Student at risk of chronic absence,sample_text_7335,581.19,at_risk,sample_text_7452,9eaa373f-8df1-4b6c-b2c9-c62b6f3363fe,,7a4c360c-bb74-4deb-f15e-c8b948e7a622,,,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,sample_text_928,2026-01-26T17:32:15.205Z,2026-01-03T09:39:14.083Z
acknowledged,deeaa2fd-d299-4048-9c71-982e2da94cac,acba1946-32d2-4dfe-93ba-3ec4a403102f,2f04b13c-c50c-4de2-5f7d-f7ef75d312f1,930d6afd-4225-4c87-6245-39cb7a7a0d26,sample_text_9929,threshold_breach,critical,Attendance dropped below 90%,sample_text_8753,540.3,at_risk,sample_text_2511,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,2025-09-26T06:20:24.150Z,addfc86c-41af-41c3-ce53-f3cc7fcccdf6,2025-12-07T05:28:59.521Z,sample_text_6777,56ce6d7a-11a7-4010-eed8-0ac222e7299e,sample_text_9735,2025-12-19T16:35:11.073Z,2025-10-21T16:17:46.325Z
dismissed,a9431a05-dbc6-42a0-4328-4e7d8669375a,4c1dad03-b282-419b-dcb2-2d23d4d7151e,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,3a19d003-2447-4c77-d435-69866c42a3e8,sample_text_1371,attendance_drop,warning,Behavior incidents increasing,sample_text_8082,82.86,at_risk,sample_text_4209,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,2026-03-13T11:06:17.866Z,7a4c360c-bb74-4deb-f15e-c8b948e7a622,2025-08-24T12:45:24.755Z,sample_text_846,7cd8bff5-4341-4461-ae03-af249bc974f9,sample_text_1087,2025-11-22T12:13:31.689Z,2026-03-31T12:44:28.811Z
new,5faeb433-0202-441c-a2df-84aca3040858,07192094-6dc3-4d9d-f597-8be0b052a57e,4361747f-bbcd-4426-e55e-5ac00ba3e695,5eca5363-069f-462b-ef13-7dba299c99d9,sample_text_430,consecutive_absences,critical,New student identified as at-risk,sample_text_7340,716.67,critical,sample_text_6642,addfc86c-41af-41c3-ce53-f3cc7fcccdf6,,1f944d7a-c145-4606-b226-ca59addffefd,,,7cd8bff5-4341-4461-ae03-af249bc974f9,sample_text_1485,2025-04-14T09:13:07.807Z,2026-02-02T20:39:56.045Z
resolved,9acd8d33-d426-4c9c-d5af-95a20f2739e4,17727f24-5fd1-4b00-d805-951641098904,e66f5152-bb91-495c-70a1-919b8657aacd,f3e56a9d-701d-4138-17b4-468168466ac1,sample_text_307,threshold_breach,urgent,Intervention overdue for review,sample_text_3193,853.45,at_risk,sample_text_9407,65b719d4-a6d4-4c9f-1165-ea0ebe168811,2025-09-25T13:14:40.527Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,2026-01-24T11:16:07.858Z,sample_text_1306,f9139713-caa6-44fc-57f8-54d13d1981b1,sample_text_9306,2025-09-11T02:45:29.903Z,2025-10-22T22:47:34.601Z
new,22181cb6-4237-4cab-0b49-abfd6f31edb5,f0c7eec2-294c-42ea-67e1-1bf6a37932a9,2de16969-104d-43a0-bfd9-fe690d9d6eac,1eca3985-996e-497f-4644-294968d742b8,sample_text_212,chronic_absence,urgent,Student at risk of chronic absence,sample_text_8065,967.21,at_risk,sample_text_9963,6601188e-454e-46f8-39d3-12e3a2450d73,,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,,,5ecd0d1d-d5ec-46f2-6aca-86fd5dfdab07,sample_text_788,2025-10-14T05:36:19.359Z,2025-07-07T14:28:44.386Z
dismissed,6c565797-de05-4f5e-abfc-24f07aec2489,bf8a7cf7-4914-4bbe-3ca8-8924072c81f9,2815d421-fa85-4846-4e67-32f2b052db68,219980cb-3f77-4414-faeb-5f70b1472a36,sample_text_7454,consecutive_absences,critical,3+ consecutive absences,sample_text_1609,931.82,critical,sample_text_8008,b8378524-c3b6-4652-6983-adbddb7aa9dd,2026-03-07T08:35:52.741Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c,2025-06-18T15:16:57.667Z,sample_text_6650,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,sample_text_439,2025-12-21T13:29:32.342Z,2025-11-01T04:52:38.342Z
dismissed,69f2d2c8-c44b-474e-9cc2-3ea08502e9b0,36f9780f-037f-443b-bc8c-6b69ac8d1f0d,1458a564-2503-4c4e-98fd-ff8eee30f920,a41d4030-6171-4181-a953-5d0104c592fd,sample_text_5231,intervention_overdue,warning,New student identified as at-risk,sample_text_2037,38.79,at_risk,sample_text_7592,1f944d7a-c145-4606-b226-ca59addffefd,2025-10-10T02:38:48.400Z,616cd82a-150d-43e4-e90b-50dd3877886b,2025-12-12T19:19:32.698Z,sample_text_8716,ec3dd584-9571-48a4-dbfd-905d9bdad20d,sample_text_891,2026-02-19T09:11:56.225Z,2025-07-26T02:26:48.301Z
resolved,38067e2d-cea5-48bc-62a6-1cbdab335194,461d71b4-51f7-485a-b6cb-357b30a799eb,4f78a299-95cc-4ebc-45f5-de09ee40e0da,fecc715c-91cf-4144-4e6d-27d53565cfa5,sample_text_7512,rapid_decline,critical,Behavior incidents increasing,sample_text_137,379.18,at_risk,sample_text_7738,7a4c360c-bb74-4deb-f15e-c8b948e7a622,2026-02-19T06:55:24.881Z,6cd68fef-f7ed-4b57-a09f-e6e7ee2302bd,2025-09-15T15:49:54.778Z,sample_text_7511,e5536f1d-70a4-4729-c482-8f7e415dd89b,sample_text_7260,2025-05-07T08:19:33.368Z,2025-05-19T10:30:19.407Z
new,2dd3142f-821f-489d-860f-87c1ea4e48bd,eff02f6b-e276-47f6-6fb4-53b907dd405d,c679812d-8719-424c-f810-c17bf20e8d10,f902ac6e-7076-46f8-2ee0-d0970401682b,sample_text_390,new_risk_detected,warning,3+ consecutive absences,sample_text_3111,433.8,critical,sample_text_8458,0a5b5544-8433-485d-8477-4051a66c59da,,e4a45791-4bec-432e-83c4-834772750abf,,,36a2bd98-8d6a-422c-04cc-be071c7128f3,sample_text_9267,2025-08-04T18:36:14.337Z,2025-12-25T19:58:57.209Z
resolved,a5fce11e-976e-4a2a-e43a-8bc43092370b,4d2e0947-f33e-4981-4a9c-de361886c27d,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,e394ca10-b5a0-45cc-8730-3524aff8641a,sample_text_6694,rapid_decline,urgent,New student identified as at-risk,sample_text_3042,3.27,critical,sample_text_6205,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,2025-12-04T21:43:25.809Z,e2e59b60-b37d-4442-b14f-f66ec99cab25,2025-09-29T06:24:33.159Z,sample_text_3663,cc19aa3d-8df7-4ba6-943a-ebbf9970c3bc,sample_text_7415,2025-11-22T20:47:59.744Z,2025-06-21T12:23:23.353Z
resolved,3d33377d-6c67-429a-4379-ca9b34a2b731,06e56de8-800d-4fac-3f83-8f31d0d19019,25984c0e-a7ff-4156-822e-ec2fb55f198a,921679af-a07e-442d-b254-00f81e5f665d,sample_text_3506,chronic_absence,critical,Rapid decline in math performance,sample_text_6134,871.77,critical,sample_text_5350,7275a4a2-65a3-47ed-3d1e-7026f453021d,2025-08-05T15:03:31.998Z,074f3f9d-1d98-495a-36ce-ea4c10de32e7,2025-12-01T02:00:29.862Z,sample_text_7700,7cd8bff5-4341-4461-ae03-af249bc974f9,sample_text_3131,2026-02-08T15:55:57.196Z,2025-05-15T17:07:52.966Z
resolved,a76e6ebb-efca-45f3-b829-46fdd7cd1d35,bf8fc72d-ae78-4b7e-536f-84f571f21a33,40dc6875-50a3-4da6-8104-124ea7a529fb,7d85b267-ac94-499b-94c1-eff3632a4d8b,sample_text_2686,trend_warning,warning,Missing assignment rate above 20%,sample_text_3452,328.95,critical,sample_text_7824,6a49f986-fadb-4bcd-512c-c56d68c9b08b,2026-02-10T04:44:23.650Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,2025-05-27T03:49:49.480Z,sample_text_538,02921be7-21ab-4274-eb8c-fd17367ef932,sample_text_7547,2026-01-27T16:45:47.181Z,2025-07-02T02:26:48.400Z
in_review,00c1ef57-7511-40d1-3c84-4ff48614e079,17727f24-5fd1-4b00-d805-951641098904,49c0f8d8-fcc1-4c41-a548-3ff914a66692,219980cb-3f77-4414-faeb-5f70b1472a36,sample_text_2209,chronic_absence,warning,3+ consecutive absences,sample_text_4269,659.14,critical,sample_text_9271,74bd910d-f592-4d1d-0e88-4bd9512f610b,2026-03-15T08:56:23.034Z,e2e59b60-b37d-4442-b14f-f66ec99cab25,2026-02-08T21:55:46.178Z,sample_text_7359,ddaebb0c-208f-4c1d-99d6-3c94ad714d88,sample_text_2474,2025-09-11T03:11:42.566Z,2025-10-10T21:47:47.018Z
acknowledged,afc18685-63b3-401d-aa2c-6c2c980e1b75,1ace866a-ef76-4e9b-2678-d9620bbeaea6,4f6d2f72-e04a-4494-a2d8-a7c9330625ec,b017f20d-2b75-45dd-64d2-722f145a78d0,sample_text_5787,chronic_absence,info,Attendance dropped below 90%,sample_text_3749,409.42,critical,sample_text_8856,8ac01f7d-9c30-4771-a900-d8fc5dd68b28,2026-03-30T16:33:49.899Z,ade33206-8c00-4f20-4bf1-7781c1eb9609,2026-02-26T07:25:58.550Z,sample_text_3625,5b87189e-f2c1-4df6-c8e6-85342cf1a109,sample_text_2628,2026-01-11T06:34:43.781Z,2025-11-14T06:48:28.640Z
new,032c56ac-64be-4239-c9e8-5db605ef8cb0,f2f9f047-79a4-47a5-43fb-2b3884cd3483,5354d00b-34f0-4a88-58d4-8decde6ce2ee,930d6afd-4225-4c87-6245-39cb7a7a0d26,sample_text_4536,attendance_drop,info,Missing assignment rate above 20%,sample_text_3816,777.25,critical,sample_text_4781,9eaa373f-8df1-4b6c-b2c9-c62b6f3363fe,,cb8fa579-1a0f-4b56-d0df-17115e069361,,,4298b1e0-3106-4cb3-2217-06e177b7279a,sample_text_6472,2025-10-06T17:42:13.139Z,2026-03-17T00:54:57.783Z
acknowledged,06935015-0026-4488-102f-12f0abc8247f,2f47f7e6-8840-45b7-92de-86d5b6c35486,3aaad658-14e8-4861-52c9-2341f1d4e7da,b9a92613-a49f-49ac-02ac-12389b77c55c,sample_text_2850,trend_warning,warning,Grade decline detected,sample_text_1755,507.25,critical,sample_text_9774,699866f4-eda9-4222-4727-7702d9d050eb,2025-10-22T14:43:16.686Z,59b39d5f-196d-4a89-1b1d-30029759628a,2025-11-19T12:33:29.439Z,sample_text_5342,5ecd0d1d-d5ec-46f2-6aca-86fd5dfdab07,sample_text_6454,2025-05-15T02:30:59.065Z,2025-05-09T12:21:54.656Z
new,2448f718-15cc-4b24-7fda-1662c23d4447,ca8295ea-2a98-4142-e084-e5658858cb42,4f78a299-95cc-4ebc-45f5-de09ee40e0da,343e4691-d779-4742-a9b6-c828fbb55b61,sample_text_3758,grade_decline,warning,New student identified as at-risk,sample_text_4509,383.38,at_risk,sample_text_6894,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,,ade33206-8c00-4f20-4bf1-7781c1eb9609,,,b67c6dd5-03b5-49d6-f6fa-91a5dcce714c,sample_text_6082,2025-07-10T12:57:55.276Z,2026-01-08T15:17:45.491Z
in_review,a287ff53-0a0a-44fc-5986-79393f1c7e14,0cfd3d78-6b2f-4584-1a81-cc3ea05b70a5,440eba09-b8a9-4df2-7ce2-88916df0536d,837a9baf-7fed-4fe4-630e-eeaf60164bcb,sample_text_150,attendance_drop,urgent,Rapid decline in math performance,sample_text_911,221.21,at_risk,sample_text_9221,034eaa7e-6ebe-4134-5494-fbfbc43c72ec,2026-02-14T04:52:51.159Z,760e9861-7716-4fc7-6676-f5213f248cda,2025-10-01T00:20:42.866Z,sample_text_6994,4298b1e0-3106-4cb3-2217-06e177b7279a,sample_text_801,2026-01-02T16:59:22.858Z,2025-10-27T08:21:45.278Z
resolved,a05a96c2-9738-4f82-709d-55a0e3ed42a8,130b7c7b-dafa-4ae4-aabc-09f3f9b56dfa,a37257b2-9391-4433-6110-687c09f379ec,615ffcad-04ca-4584-4505-45cbefd50d58,sample_text_396,rapid_decline,urgent,3+ consecutive absences,sample_text_9994,564.18,critical,sample_text_5921,b941f6ec-4ce0-4310-9221-6be0482727a0,2026-04-08T04:46:10.171Z,b941f6ec-4ce0-4310-9221-6be0482727a0,2025-05-09T20:05:54.995Z,sample_text_4426,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,sample_text_1986,2025-08-27T10:12:05.603Z,2025-06-30T02:31:29.502Z
acknowledged,d742b7d2-d9f0-4871-11f8-a01448082de3,8824db45-3376-4a99-9b4d-fa1d3b9eccc4,3f1eb67e-af2a-4430-00e8-036be32a0239,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,sample_text_968,threshold_breach,warning,Student at risk of chronic absence,sample_text_6503,832.71,at_risk,sample_text_3878,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c,2026-01-05T03:18:19.914Z,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,2025-06-12T11:13:36.333Z,sample_text_9327,ba7a4b0f-ab5c-4d6a-5299-a5cc023c573d,sample_text_6023,2025-05-18T23:46:23.791Z,2025-12-22T21:08:42.565Z
resolved,bbfe6045-62fa-4dea-24cd-5bd1940251da,196c6bc1-3402-422f-9e97-9911128b378b,440eba09-b8a9-4df2-7ce2-88916df0536d,e536d26c-1212-499f-3401-979cc6978147,sample_text_6485,intervention_overdue,urgent,Grade decline detected,sample_text_6302,812.98,at_risk,sample_text_8335,b8378524-c3b6-4652-6983-adbddb7aa9dd,2025-05-10T10:06:49.132Z,e4a45791-4bec-432e-83c4-834772750abf,2025-08-24T05:41:25.450Z,sample_text_9848,e4e629c5-87d4-4ff9-a454-60a9e53957d8,sample_text_4691,2026-01-06T11:49:56.568Z,2025-11-11T02:26:27.743Z
in_review,b0fc7698-37a3-4fe6-23d9-9e348de8c866,ae8c4a3c-a92e-4183-c048-33bed1d363e8,72ea06ea-6647-4b34-faa9-4b6acc59b996,76fb7096-3d5c-4180-3013-e7a55c8b02bb,sample_text_3291,chronic_absence,info,Rapid decline in math performance,sample_text_3210,185.62,at_risk,sample_text_1907,b3ab5a31-3db7-455f-604b-d752ad0d37c7,2026-03-22T22:52:49.015Z,59b39d5f-196d-4a89-1b1d-30029759628a,2026-03-27T22:28:19.557Z,sample_text_974,04f767dc-1a7c-43e8-2019-c5577d3ae052,sample_text_410,2025-11-03T09:05:08.399Z,2025-10-27T14:14:38.424Z
in_review,32cb88a7-38e7-4564-b9e3-86aeb9d930f8,e1dda294-d821-4715-b05a-acc9a1c5b10d,cfed3b67-1de3-46ea-e76f-c89d08ec289a,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,sample_text_4149,chronic_absence,critical,Attendance dropped below 90%,sample_text_7074,347.03,at_risk,sample_text_683,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,2025-08-30T20:46:11.189Z,e4a45791-4bec-432e-83c4-834772750abf,2025-09-20T05:26:18.208Z,sample_text_1217,0fe15401-d8c6-475b-c190-0d88ceee9427,sample_text_8740,2025-08-05T05:07:51.851Z,2025-07-01T05:03:15.463Z
resolved,299df138-2575-421f-23db-79a1c4452701,f84d49a8-15f1-434c-4b39-3f301a852909,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,4c81bc97-321d-48c5-d316-8243b2e8187e,sample_text_8842,consecutive_absences,warning,3+ consecutive absences,sample_text_5548,643.09,critical,sample_text_6477,91481a49-39f6-4c85-9a87-3de01f285177,2025-08-19T22:37:04.247Z,01576ed3-e96e-415a-7c79-d2b4e79c9251,2025-08-03T11:56:43.911Z,sample_text_8792,6f646e24-7167-4f14-1525-7476ae2c26ef,sample_text_1996,2025-06-20T05:36:32.458Z,2025-08-13T22:46:45.039Z
acknowledged,cc648361-fea2-4689-c1a6-4d56cbc1fe1f,d497d543-851d-4d27-030f-fef4fcba7b1f,2f04b13c-c50c-4de2-5f7d-f7ef75d312f1,545d1106-2b34-4e12-24da-7673253ca1d7,sample_text_4435,intervention_overdue,critical,New student identified as at-risk,sample_text_1534,708.13,at_risk,sample_text_5572,faab496b-a78d-4496-aa0f-1f0957801a80,2025-11-20T21:48:30.841Z,47f67693-54d3-499f-af1f-6dc1264f95f8,2026-03-30T09:46:23.703Z,sample_text_6457,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,sample_text_778,2025-06-26T02:27:59.430Z,2025-10-29T17:09:36.212Z
acknowledged,bbfb49cd-a8c4-4745-9c69-0df2bde0e8a5,2f47f7e6-8840-45b7-92de-86d5b6c35486,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2a4e5e57-fab3-47be-aa17-438ff8cedd26,sample_text_8133,rapid_decline,urgent,Rapid decline in math performance,sample_text_3312,250.29,at_risk,sample_text_4848,6601188e-454e-46f8-39d3-12e3a2450d73,2026-02-27T19:18:05.592Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,2025-06-12T09:42:38.412Z,sample_text_9117,aafbdce4-b166-4344-e700-6fcd4aaa8f29,sample_text_9841,2025-06-10T14:30:58.293Z,2025-04-12T04:33:36.930Z
new,d1247938-9d67-4253-d308-3c93f328b821,bfd0926e-a5f1-43d4-6b3e-ed8e5136e7dc,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,b9a92613-a49f-49ac-02ac-12389b77c55c,sample_text_5618,chronic_absence,urgent,Behavior incidents increasing,sample_text_4373,739.13,at_risk,sample_text_4535,59b39d5f-196d-4a89-1b1d-30029759628a,,74bd910d-f592-4d1d-0e88-4bd9512f610b,,,e4e629c5-87d4-4ff9-a454-60a9e53957d8,sample_text_8464,2025-04-21T23:24:40.027Z,2026-04-07T22:02:36.997Z
acknowledged,753147c0-47de-47c0-d782-a6bf21d74011,36f9780f-037f-443b-bc8c-6b69ac8d1f0d,2815d421-fa85-4846-4e67-32f2b052db68,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,sample_text_4072,intervention_overdue,urgent,Grade decline detected,sample_text_1602,377.58,critical,sample_text_4706,b8378524-c3b6-4652-6983-adbddb7aa9dd,2025-12-17T01:29:17.651Z,62a9a1d7-9f49-48d7-cd45-e5cf69a2994c,2026-01-13T02:58:53.890Z,sample_text_5291,e5536f1d-70a4-4729-c482-8f7e415dd89b,sample_text_377,2026-01-30T02:37:27.010Z,2025-06-13T13:36:30.671Z
resolved,7e31e9b6-7d6f-4e08-ca09-c5be7768884c,7e6bb9b0-40c7-4c91-067f-ac9991fe2a68,fb441a9a-76af-4633-ef6e-1ccf7e88caa7,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,sample_text_1589,chronic_absence,urgent,New student identified as at-risk,sample_text_6339,368.88,at_risk,sample_text_3912,fa8263d2-b6b1-4514-4f07-6307b13d93f7,2025-12-28T17:53:23.838Z,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,2025-10-23T01:32:53.690Z,sample_text_9048,b67c6dd5-03b5-49d6-f6fa-91a5dcce714c,sample_text_6683,2025-07-02T13:04:44.870Z,2025-05-11T16:49:01.392Z
acknowledged,285cc45f-819e-49ce-f9ae-7ccab6e885ae,a4fea8a7-00e2-4ec9-31d2-7d44cb21697c,ef30f378-ae06-4200-e466-b63a46dd4365,c41be56c-1b03-4f83-3798-7ff82c84c273,sample_text_2205,grade_decline,warning,Student at risk of chronic absence,sample_text_8796,416.64,critical,sample_text_1927,7eb2d58e-90b4-4cb6-235b-f52575ca8c43,2025-06-02T09:17:49.442Z,1f944d7a-c145-4606-b226-ca59addffefd,2025-06-28T04:15:32.479Z,sample_text_8328,7cd8bff5-4341-4461-ae03-af249bc974f9,sample_text_8811,2025-11-13T06:03:55.646Z,2025-11-23T16:15:45.281Z
in_review,fc334ace-2a3b-4d13-f2bd-89e449b41c1a,20b9014d-db4b-45c0-07a4-7e121b049d0a,2d6bfb42-752b-4b9d-3444-de223d3aae60,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,sample_text_3819,consecutive_absences,critical,3+ consecutive absences,sample_text_4183,782.4,at_risk,sample_text_522,7275a4a2-65a3-47ed-3d1e-7026f453021d,2025-06-21T05:11:38.447Z,6601188e-454e-46f8-39d3-12e3a2450d73,2026-03-11T06:47:49.998Z,sample_text_5599,a9d01c6e-83df-4c25-d0c3-0543543bbe63,sample_text_3411,2025-10-21T18:53:03.120Z,2025-06-28T16:21:58.166Z
new,60fb95c8-1386-4df0-dbe6-6d562b0e446e,35505bfc-f374-42dc-f16b-8dd7b5f89419,5354d00b-34f0-4a88-58d4-8decde6ce2ee,3a19d003-2447-4c77-d435-69866c42a3e8,sample_text_5319,chronic_absence,info,Student at risk of chronic absence,sample_text_1667,623.79,critical,sample_text_9298,760e9861-7716-4fc7-6676-f5213f248cda,,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82,,,8445b8d0-fa6a-4454-0ffa-e73de69b3697,sample_text_8536,2025-09-16T19:20:37.319Z,2025-10-31T06:11:36.927Z
resolved,b2fd74ac-ce87-470e-ab60-c7cd976328c0,cbd6cfce-9a1e-43a9-a18d-6207c8d9a433,73e655b7-927f-4010-5d38-ed87d5958465,4ca6797c-e546-4f8b-df90-dbb08907d99e,sample_text_7387,new_risk_detected,urgent,Rapid decline in math performance,sample_text_8524,747.2,at_risk,sample_text_2992,8a0aa082-f148-423d-fd6f-c28d86c0215a,2025-09-16T00:49:16.624Z,d9edb57f-a55c-4a07-df66-d6f8356c9964,2025-04-30T00:54:12.603Z,sample_text_4499,f3245852-12e5-4379-8a66-102c2f3b17dc,sample_text_5638,2026-01-04T23:02:50.953Z,2025-07-06T00:36:06.255Z
new,054c802d-1a72-4673-2dd6-1a0ec2a42c5d,7e6bb9b0-40c7-4c91-067f-ac9991fe2a68,230051a7-77f6-49c9-6d7a-c1c341da56c9,219980cb-3f77-4414-faeb-5f70b1472a36,sample_text_3744,trend_warning,warning,Intervention overdue for review,sample_text_989,945.67,critical,sample_text_4378,47f67693-54d3-499f-af1f-6dc1264f95f8,,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,,,3821dac3-4b74-4883-4b91-de100fbd6258,sample_text_7976,2025-07-02T10:56:01.659Z,2025-12-31T04:36:57.156Z
new,2e4e9bee-1748-45ba-dbc9-9c397a66e351,2aea477a-e481-499d-3646-8e78012420c5,7e33c19d-304d-44cf-6308-c84646b5b9b6,b1160aa4-615e-46be-c33f-53b664f1618f,sample_text_3190,intervention_overdue,critical,Missing assignment rate above 20%,sample_text_5827,823.72,critical,sample_text_4940,02eac898-e03e-4ede-7167-c2b3f40e7d1a,,ea49fb72-2050-42e2-81c3-091e5dbcc276,,,e5536f1d-70a4-4729-c482-8f7e415dd89b,sample_text_3417,2025-10-18T23:41:39.194Z,2025-12-22T07:27:27.632Z
in_review,9843c2b6-1c50-49df-d988-ffd0d40d9b6c,1eb6f0f8-0dfb-4ff6-9aff-cdda003f79e4,4ca4247e-c61f-4837-bf77-9c36a300d1a6,469af544-bb26-4d4c-4b28-ab15c4812991,sample_text_1494,threshold_breach,critical,New student identified as at-risk,sample_text_2256,575.71,at_risk,sample_text_3592,72571b3c-f6ea-4a2a-2118-2d3a77def4dd,2025-05-13T16:51:02.157Z,4b5660c5-6ded-4e88-5938-1722c262ea15,2025-04-14T08:26:59.496Z,sample_text_3328,7b01d302-0a70-4c31-f833-da69c718f73d,sample_text_2313,2025-04-24T09:51:42.479Z,2025-06-14T03:50:26.615Z
dismissed,9f48a3ee-fc4e-4336-c681-1ee0a04f84bf,66373df0-84bf-4448-5759-e79efacc7e42,ab6bc2eb-0064-48a7-7f0c-9a1783bcd064,fecc715c-91cf-4144-4e6d-27d53565cfa5,sample_text_8704,rapid_decline,urgent,Intervention overdue for review,sample_text_1519,279.26,critical,sample_text_5906,1f944d7a-c145-4606-b226-ca59addffefd,2025-08-03T06:17:00.562Z,3f95f74e-1bdc-41c3-893d-2d90a62d76bc,2025-05-10T11:03:22.423Z,sample_text_5594,0f853a45-92cb-4e08-bb3a-9f894364a97f,sample_text_3768,2026-01-30T09:05:41.729Z,2025-09-12T21:06:10.964Z
dismissed,652d31ff-09f3-4e54-1396-b77297b8d177,a6ceef94-a059-4847-8672-993bb092f252,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,820e0d69-1dec-4fa2-7dff-4973e37417e7,sample_text_1825,grade_decline,urgent,New student identified as at-risk,sample_text_3188,833.42,critical,sample_text_7607,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,2025-09-15T06:15:33.921Z,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82,2026-01-26T22:41:02.544Z,sample_text_678,4802aca5-84c1-4dec-bcdf-1d631717991e,sample_text_3394,2026-03-27T12:51:18.154Z,2025-06-12T23:50:20.950Z
